ཀ,as a postfix,གཉིས་ཀ,དཔྱིད་ཀ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚྭ,as a postfix,ལན་ཚྭ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚན,as a prefix,མཚན་ཉིད,མཚན་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚན,as a postfix,རྒྱུ་མཚན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚམས,as a postfix,ཉིང་མཚམས,གཉེན་མཚམས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚར,as a postfix,ངོ་མཚར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཚོ,as a postfix,རྒྱ་མཚོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཛའ,as a prefix,མཛའ་བོ,མཛའ་མོ,མཛའ་བཤེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཛུབ,as a prefix,མཛུབ་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
མཛོད,as a postfix,བང་མཛོད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འཛིན,as a postfix,ཏིང་ངེ་འཛིན,ཏིང་འཛིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཝ,as a prefix,ཝ་སྐྱེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞི,as a prefix,ཞི་གནས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞིག,as a postfix,གང་ཞིག,འགའ་ཞིག,ཅི་ཞིག,འབའ་ཞིག,རེ་ཞིག,སུ་ཞིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞུན,as a prefix,ཞུན་མ,ཞུན་མར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞུན,as a postfix,བྲག་ཞུན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞེ,as a prefix,ཞེ་སྡང,ཞེ་ན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞན,as a prefix,གཞན་དག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞི,as a postfix,དངོས་གཞི,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞོན,as a prefix,གཞོན་ནུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞི,as a prefix,བཞི་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞི,as a postfix,བཅུ་བཞི,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞིན,as an infix,དེ་བཞིན་ཉིད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞིན,as a postfix,ཇི་བཞིན,བྱད་བཞིན,རང་བཞིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟག,as a postfix,གང་ཟག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟད,as a postfix,ཅུང་ཟད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟན,as a postfix,གཅན་ཟན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟབ,as a prefix,ཟབ་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟས,as a postfix,ཁ་ཟས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟླ,as a postfix,སྤུན་ཟླ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟི,as a prefix,གཟི་བརྗིད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟུ,as a prefix,གཟུ་ལུམས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟུགས,as a postfix,བྱད་གཟུགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟོད,as a prefix,གཟོད་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཟང,as a prefix,བཟང་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འོ,as a prefix,འོ་ན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འོག,as a prefix,འོག་མ,འོག་མིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འོངས,as a postfix,མ་འོངས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འོད,as a prefix,འོད་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
འོན,as a prefix,འོན་ཀྱང,འོན་ཏེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡ,as a prefix,ཡ་ང་བ,ཡ་ཡོ,ཡ་རབས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡང,as a prefix,ཡང་དག,ཡང་ན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡང,as a postfix,ཅི་ཡང,དེ་ཡང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡངས,as a prefix,ཡངས་པ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡི,as a prefix,ཡི་གེ,ཡི་དགས,ཡི་དྭགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡིག,as a prefix,ཡིག་འབྲུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡིག,as a postfix,སྤྲིང་ཡིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡུངས,as a prefix,ཡུངས་ཀར,ཡུངས་ནག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡུད,as a prefix,ཡུད་ཙམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡུལ,as a prefix,ཡུལ་ཅན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡེ,as a prefix,ཡེ་ཤེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡོངས,as a prefix,ཡོངས་སུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡོན,as a prefix,ཡོན་ཆབ,ཡོན་ཏན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡོན,as a postfix,ཕན་ཡོན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཡང,as a prefix,གཡང་ས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ར,as a postfix,སྐྱུ་རུ་ར,སྨ་ར,བཙོན་ར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རགས,as a postfix,སྐ་རགས,སྐེ་རགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རང,as a prefix,རང་ཉིད,རང་བཞིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རབ,as a prefix,རབ་ཏུ,རབ་འབྱོར,རབ་རིབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རབ,as a postfix,རི་རབ,ཤེས་རབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རབས,as a postfix,རྒན་རབས,ཕྱི་རབས,མ་རབས,ཚེ་རབས,ཡ་རབས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རམ,as an infix,བུ་རམ་ཤིང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རི,as a prefix,རི་དྭགས,རི་བོང,རི་རབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིག,as a postfix,མ་རིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིགས,as a postfix,རྒྱལ་རིགས,ཅི་རིགས,དམངས་རིགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིང,as a prefix,རིང་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིང,as a postfix,མཆུ་རིང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིན,as a prefix,རིན་ཆེན,རིན་ཐང,རིན་པོ་ཆེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིམ,as a prefix,རིམ་གྲོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིམས,as a prefix,རིམས་ནད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིམས,as a postfix,གོ་རིམས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རིས,as a postfix,ཚངས་རིས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རུང,as a postfix,ཅི་མ་རུང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རུས,as a prefix,རུས་སྦལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རོ,as a prefix,རོ་ཙ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རོལ,as a postfix,སྔ་རོལ,ཕ་རོལ,ཚུ་རོལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
རླབས,as a prefix,རླབས་པོ་ཆེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལ,as a prefix,ལ་ལ,ལ་སོགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལ,as a postfix,ལ་ལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལག,as an infix,གཙུག་ལག་ཁང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལག,as a postfix,ཁོ་ལག,ཉིང་ལག,གཙུག་ལག,ཡན་ལག,སྲིན་ལག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལན,as a prefix,ལན་ཚྭ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལམ,as a prefix,ལམ་པོ་ཆེ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལམ,as a postfix,སྤྱོད་ལམ,རྨི་ལམ,སྨོན་ལམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལས,as a postfix,ཕྲིན་ལས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལེན,as a postfix,བཅུད་ལེན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལོ,as a postfix,འཁོར་ལོ,ཆོ་ལོ,ལེ་ལོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལོངས,as a prefix,ལོངས་སྤྱོད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤ,as a prefix,ཤ་སྟག,ཤ་སྦྲང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤ,as a postfix,སྨེ་ཤ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤལ,as a postfix,ཐ་ཤལ,དོ་ཤལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤིང,as a postfix,འཁྲི་ཤིང,ལྗོན་ཤིང,གཉའ་ཤིང,བུ་རམ་ཤིང,བུད་ཤིང,ཡམ་ཤིང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤིན,as a prefix,ཤིན་ཏུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤུན,as a postfix,མཐིང་ཤུན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤུལ,as a postfix,དྲག་ཤུལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤེལ,as a prefix,ཤེལ་སྒོང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤེལ,as a postfix,ཆུ་ཤེལ,པུ་ཤེལ,མན་ཤེལ,མེ་ཤེལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤེས,as a prefix,ཤེས་བྱ,ཤེས་རབ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤེས,as a postfix,ཅང་ཤེས,རྟ་ཅང་ཤེས,འདུ་ཤེས,ཡེ་ཤེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གཤེད,as a prefix,གཤེད་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཤེས,as a prefix,བཤེས་གཉེན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བཤེས,as a postfix,མཛའ་བཤེས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ས,as a prefix,ས་ཁུང,ས་བོན,ས་ལེ,ས་ལེ་སྦྲམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ས,as a postfix,གཡང་ས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ས་ལེ,as a prefix,ས་ལེ་སྦྲམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སང,as a prefix,སང་ཕོད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སང,as a postfix,དེང་སང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སངས,as a prefix,སངས་རྒྱས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སིལ,as a prefix,སིལ་སྙན,སིལ་བུ,སིལ་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སུ,as a prefix,སུ་ཞིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སུ,as a postfix,རྗེས་སུ,ཡོངས་སུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སུམ་ཅུ,as a prefix,སུམ་ཅུ་རྩ་གཉིས,སུམ་ཅུ་རྩ་བདུན,སུམ་ཅུ་རྩ་གསུམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སེ,as a prefix,སེ་གོལ,སེ་རལ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སེན,as a prefix,སེན་མོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སེམས,as a prefix,སེམས་ཅན,སེམས་དཔའ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སེམས,as a postfix,རློམ་སེམས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སོ,as a prefix,སོ་སོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སོ,as a postfix,སོ་སོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སོང,as a postfix,ངན་སོང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྲིད,as a postfix,རྒྱལ་སྲིད,ཇི་སྲིད,དེ་སྲིད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྲིན,as a prefix,སྲིན་པོ,སྲིན་བུ,སྲིན་བྱ,སྲིན་མོ,སྲིན་ལག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྲིན,as a postfix,ཆུ་སྲིན,ལྷ་སྲིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སྲོག,as a prefix,སྲོག་ཆགས,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སླད,as an infix,ཅིའི་སླད་དུ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སློང,as a postfix,དགེ་སློང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
སློབ,as a prefix,སློབ་དཔོན,སློབ་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གསལ,as a prefix,གསལ་ལེ་,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གསུམ,as a prefix,གསུམ་ཅ,གསུམ་པོ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གསུམ,as a postfix,བཅུ་གསུམ,སུམ་ཅུ་རྩ་གསུམ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
གསུས,as a prefix,གསུས་ཁྱིམ,གསུས་ལྕི,གསུས་གཟེར,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
བསམ,as a prefix,བསམ་གཏན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ཧ,as a prefix,ཧ་ཅང,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྷ,as a prefix,ལྷ་སྲིན,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྷག,as a prefix,ལྷག་མཐོང,ལྷག་མ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྷན,as a prefix,ལྷན་ཅིག,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྷུང,as a prefix,ལྷུང་བཟེད,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
